ms,red,ir,ratio,adcAvg,ratioSlope,AI
1279040603,11,76,0.1447,1049,0.0004,40
1279094603,9,76,0.1184,1048,0.0001,35
1279148603,10,75,0.1333,1053,0,35
1279203582,11,76,0.1447,1056,0.0002,35
1279257582,11,78,0.141,1051,0.0001,40
1279314407,11,78,0.141,1053,0.0001,40
1279368603,8,75,0.1067,1053,0.0009,45
1279422603,9,73,0.1233,1051,0.0011,50
1279476603,8,75,0.1067,1048,0.0013,50
1279530603,9,72,0.125,1050,0.0012,50
1279584603,7,73,0.0959,1051,0.0016,50
1279640603,8,73,0.1096,1049,0.0017,50
1279695600,10,74,0.1351,1050,0.0015,55
1279749603,10,73,0.137,1054,0.0015,55
1279803603,9,74,0.1216,1051,0.0015,55
1279858603,9,75,0.12,1050,0.0015,55
1279912603,8,76,0.1053,1051,0.0015,55
1279968584,7,74,0.0946,1051,0.0014,50
1280022582,9,76,0.1184,1054,0.0014,55
1280076719,9,77,0.1169,1050,0.0014,50
1280130603,10,76,0.1316,1053,0.0013,50
1280184603,10,80,0.125,1054,0.0014,50
1280241605,10,78,0.1282,1050,0.0013,50
1280295603,9,78,0.1154,1051,0.001,50
1280349603,9,77,0.1169,1054,0.0007,50
1280403603,8,76,0.1053,1051,0.0002,45
1280457603,8,74,0.1081,1050,0.0002,45
1280511603,9,76,0.1184,1049,0.0002,45
1280567603,8,76,0.1053,1052,0.0002,45
1280622603,9,71,0.1268,1050,0.0002,45
1280676603,9,75,0.12,1050,0,40
1280730692,9,73,0.1233,1052,-0.0001,45
1280785582,9,74,0.1216,1052,0,40
1280841382,12,77,0.1558,1052,-0.0001,40
1280895603,12,76,0.1579,1052,-0.0002,45
1280949603,12,77,0.1558,1056,-0.0002,45
1281004603,12,80,0.15,1054,-0.0001,45
1281058603,10,77,0.1299,1053,-0.0001,40
1281113599,12,79,0.1519,1055,0.0001,45
1281170603,10,80,0.125,1054,0.0001,45
1281225603,13,81,0.1605,1054,0.0003,45
1281279603,12,81,0.1481,1057,0.0005,40
1281333603,12,82,0.1463,1059,0.0007,40
1281387603,11,81,0.1358,1056,0.0009,35
1281443407,11,79,0.1392,1053,0.0012,40
1281498576,10,76,0.1316,1056,0.0016,40
1281552582,14,78,0.1795,1058,0.0005,35
1281606774,11,45,0.2444,1054,-0.0011,40
1281660603,13,79,0.1646,1054,-0.0017,35
1281714603,13,77,0.1688,1055,-0.0022,40
1281770603,13,78,0.1667,1054,-0.0025,35
1281824603,10,76,0.1316,1051,-0.0026,35
1281878600,10,75,0.1333,1054,-0.0027,40
1281932603,10,79,0.1266,1054,-0.0025,35
1281986751,11,79,0.1392,1054,-0.0025,40
1282041600,11,79,0.1392,1052,-0.0025,45
1282097603,12,78,0.1538,1056,-0.0025,45
1282152603,10,79,0.1266,1055,-0.0025,45
1282206603,11,82,0.1341,1053,-0.0026,45
1282260877,11,80,0.1375,1053,-0.0025,50
1282314582,10,80,0.125,1055,-0.0027,50
1282370388,11,76,0.1447,1054,-0.0028,55
1282424603,10,74,0.1351,1049,-0.0029,55
1282478603,13,75,0.1733,1054,-0.0025,50
1282533603,10,76,0.1316,1053,-0.0026,55
1282587603,11,76,0.1447,1051,-0.0024,55
1282641603,8,75,0.1067,1049,-0.0013,55
1282697603,9,74,0.1216,1054,0.0002,60
1282751603,10,76,0.1316,1053,0.0006,60
1282806600,11,74,0.1486,1052,0.0008,65
1282860603,8,76,0.1053,1050,0.0013,65
1282914603,9,75,0.12,1054,0.0014,65
1282968613,11,79,0.1392,1054,0.0014,65
1283024603,10,76,0.1316,1051,0.0014,65
1283079582,12,78,0.1538,1057,0.0013,60
1283133582,12,81,0.1481,1057,0.0013,60
1283188603,11,78,0.141,1053,0.0013,55
1283242603,11,73,0.1507,1051,0.0014,55
1283298605,12,76,0.1579,1058,0.0014,55
1283352603,9,76,0.1184,1052,0.0013,60
1283406603,11,76,0.1447,1050,0.0015,60
1283460603,10,75,0.1333,1050,0.0014,60
1283514603,12,73,0.1644,1054,0.0017,60
1283568603,9,74,0.1216,1051,0.0011,60
1283624603,9,72,0.125,1050,0.001,60
1283678603,10,75,0.1333,1051,0.0008,60
1283732600,10,76,0.1316,1055,0.0005,55
1283786603,11,75,0.1467,1051,0.0002,55
1283840603,10,76,0.1316,1049,0.0002,55
1283895582,11,77,0.1429,1051,0.0002,55
1283952615,10,77,0.1299,1050,0,50
1284006603,10,42,0.2381,1050,-0.0008,50
1284060584,8,75,0.1067,1047,-0.0006,55
1284114603,10,74,0.1351,1052,-0.0006,55
1284168603,9,75,0.12,1049,-0.0005,55
1284224603,11,74,0.1486,1046,-0.0005,55
1284278603,10,73,0.137,1048,-0.0005,55
1284332603,10,73,0.137,1050,-0.0006,55
1284387603,9,71,0.1268,1047,-0.0007,50
1284441603,7,72,0.0972,1044,-0.0008,50
1284495603,10,74,0.1351,1048,-0.0009,50
1284551603,9,73,0.1233,1049,-0.001,50
1284606377,10,73,0.137,1046,-0.0012,50
1284660603,12,77,0.1558,1048,-0.0008,50
1284715582,10,74,0.1351,1051,-0.0007,45
1284770603,12,73,0.1644,1050,-0.0003,50
1284827566,11,75,0.1467,1048,-0.0005,50
1284881603,13,76,0.1711,1053,-0.0008,50
1284935603,11,77,0.1429,1050,-0.0009,50
1284990603,11,75,0.1467,1044,-0.001,50
1285044603,11,72,0.1528,1045,-0.0011,55
1285098603,10,74,0.1351,1047,-0.0004,50
1285154603,8,71,0.1127,1045,-0.0005,50
1285208603,10,74,0.1351,1043,-0.0005,50
1285263603,10,70,0.1429,1047,-0.0005,55
1285317603,11,74,0.1486,1048,-0.0005,55
1285371603,10,72,0.1389,1046,-0.0005,50
1285427389,10,72,0.1389,1045,-0.0005,55
1285482355,11,73,0.1507,1050,-0.0004,60
1285536602,9,73,0.1233,1046,-0.0003,60
1285590602,11,73,0.1507,1046,-0.0002,60
1285644602,9,72,0.125,1047,-0.0002,60
1285698602,10,72,0.1389,1051,-0.0002,60
1285755602,12,76,0.1579,1049,-0.0001,60
1285809602,9,75,0.12,1047,-0.0003,60
1285863663,12,74,0.1622,1049,-0.0004,60
1285917603,9,74,0.1216,1047,0,60
1285971602,10,73,0.137,1045,0.0004,65
1286029376,11,73,0.1507,1046,0.0003,60
1286083603,10,72,0.1389,1049,0.0004,60
1286138585,11,71,0.1549,1045,0.0004,60
1286192585,10,73,0.137,1045,0.0004,60
1286247324,12,72,0.1667,1047,0.0001,60
1286301603,11,75,0.1467,1046,0.0001,55
1286358599,10,72,0.1389,1045,0.0001,55
1286412603,9,73,0.1233,1046,0.0001,55
1286466603,9,75,0.12,1047,0.0001,50
1286520603,12,76,0.1579,1048,0.0001,45
1286574603,13,76,0.1711,1047,0.0002,50
1286630407,12,77,0.1558,1049,0.0004,45
1286684603,12,78,0.1538,1050,0.0004,45
1286738603,11,77,0.1429,1046,0.0005,40
1286793599,10,76,0.1316,1046,0.0005,40
1286847603,11,77,0.1429,1051,0.0003,40
1286901728,10,74,0.1351,1050,0.0005,40
1286957585,11,43,0.2558,1045,0.0018,40
1287012344,11,72,0.1528,1047,0.0014,35
1287066603,10,73,0.137,1050,0.0014,35
1287120602,11,70,0.1571,1048,0.0013,35
1287174602,9,71,0.1268,1046,0.0014,35
1287230407,11,73,0.1507,1048,0.0015,35
1287285600,8,70,0.1143,1048,0.0016,35
1287339603,10,42,0.2381,1048,0.0012,35
1287393603,11,75,0.1467,1049,0.0012,35
1287447603,9,72,0.125,1051,0.0013,35
1287501604,11,77,0.1429,1049,0.0013,40
1287557604,11,76,0.1447,1046,0.0013,45
1287611603,8,76,0.1053,1047,0.0012,40
1287665604,11,77,0.1429,1052,0.001,45
1287720585,10,75,0.1333,1048,0.0009,45
1287774585,11,76,0.1447,1048,0.0009,45
1287828649,11,78,0.141,1050,0.0009,45
1287884603,10,76,0.1316,1048,0.0009,45
1287939569,10,77,0.1299,1048,0.0007,45
1287993604,10,75,0.1333,1046,0.0007,45
1288047604,10,73,0.137,1050,-0.001,45
1288101604,9,72,0.125,1049,-0.0006,50
1288157606,10,74,0.1351,1045,-0.0006,50
1288212604,11,74,0.1486,1049,-0.0005,50
1288266603,10,74,0.1351,1050,-0.0006,50
1288320677,12,75,0.16,1049,-0.0007,50
1288375602,9,74,0.1216,1045,-0.0007,50
1288429602,10,75,0.1333,1048,-0.0002,55
1288486577,12,75,0.16,1051,-0.0002,55
1288540583,10,75,0.1333,1049,-0.0002,55
1288595570,9,75,0.12,1048,-0.0002,50
1288649570,7,73,0.0959,1050,-0.0002,50
1288704564,10,76,0.1316,1050,-0.0002,50
1288760572,10,79,0.1266,1048,-0.0002,50
1288815572,9,75,0.12,1050,-0.0003,45
1288869570,9,74,0.1216,1049,-0.0005,50
1288923570,9,73,0.1233,1047,-0.0006,55
1288978570,8,72,0.1111,1047,-0.0008,55
1289032570,11,74,0.1486,1049,-0.0006,50
1289089572,9,71,0.1268,1045,-0.0007,50
1289143570,10,73,0.137,1045,-0.0007,50
1289143570,10,73,0.137,1045,-0.0007,50
1289198576,10,73,0.137,1050,-0.0009,45
1289252584,10,74,0.1351,1049,-0.0009,45
1289307329,9,73,0.1233,1045,-0.0006,45
1289363572,12,75,0.16,1051,-0.0008,45
1289418570,8,73,0.1096,1048,-0.0004,45
1289472564,11,74,0.1486,1048,-0.0006,40
1289526570,10,74,0.1351,1047,-0.0006,40
1289580570,9,76,0.1184,1049,-0.0004,40
1289634570,9,76,0.1184,1050,-0.0004,45
1289691565,11,76,0.1447,1046,-0.0004,45
1289745570,11,74,0.1486,1048,-0.0004,45
1289799570,9,73,0.1233,1050,-0.0004,50
1289853570,10,74,0.1351,1048,-0.0004,50
1289907570,10,72,0.1389,1045,-0.0003,50
1289963811,13,73,0.1781,1049,0.0001,50
1290017581,10,73,0.137,1049,0.0002,50
1290072382,10,71,0.1408,1048,0.0005,55
1290126570,9,71,0.1268,1046,0.0003,55
1290180604,12,73,0.1644,1048,0.0007,50
1290234570,10,75,0.1333,1051,0.0007,50
1290290603,11,74,0.1486,1047,0.0005,50
1290345603,11,73,0.1507,1048,0.0003,55
1290399603,11,76,0.1447,1050,0.0001,55
1290453603,11,75,0.1467,1048,0.0002,55
1290508603,11,75,0.1467,1049,-0.0001,60
1290562603,10,75,0.1333,1050,0,60
1290618603,11,76,0.1447,1051,0,60
1290672603,11,77,0.1429,1049,-0.0001,55
1290726583,10,74,0.1351,1048,-0.0002,55
1290780583,12,72,0.1667,1051,-0.0002,50
1290834583,11,75,0.1467,1051,-0.0002,50
1290890605,11,72,0.1528,1047,-0.0001,50
1290944603,10,70,0.1429,1047,-0.0001,45
1290999600,10,72,0.1389,1048,-0.0001,45
1291053603,10,73,0.137,1047,-0.0004,45
1291107603,10,72,0.1389,1045,-0.0003,45
1291161603,10,75,0.1333,1046,-0.0004,40
1291217603,12,75,0.16,1050,0,45
1291272603,11,73,0.1507,1048,-0.0002,40
1291326603,10,77,0.1299,1048,-0.0003,40
1291380603,11,75,0.1467,1051,-0.0002,40
1291434603,10,74,0.1351,1051,0,40
1291490407,11,77,0.1429,1048,0,40
1291545583,11,75,0.1467,1050,0,40
1291599582,12,76,0.1579,1052,-0.0001,40
1291653694,13,79,0.1646,1051,-0.0003,40
1291707603,10,75,0.1333,1048,-0.0003,45
1291761603,11,74,0.1486,1047,-0.0003,45
1291817603,7,70,0.1,1048,-0.0002,45
1291871603,10,72,0.1389,1046,-0.0002,50
1291926600,8,71,0.1127,1045,-0.0002,45
1291980603,11,71,0.1549,1049,-0.0002,45
1292034603,10,74,0.1351,1050,-0.0002,50
1292088603,10,73,0.137,1047,-0.0002,55
1292144584,9,71,0.1268,1045,-0.0003,50
1292199603,10,73,0.137,1048,-0.0003,50
1292253603,11,76,0.1447,1048,-0.0002,55
1292307584,12,74,0.1622,1049,-0.0002,55
1292361584,10,75,0.1333,1047,-0.0004,55
1292417388,14,76,0.1842,1049,0.0004,60
1292471603,11,76,0.1447,1047,0.0004,60
1292525603,12,78,0.1538,1046,0.0001,60
1292580600,12,75,0.16,1050,0,60
1292634603,10,76,0.1316,1051,0.0001,60
1292688603,11,76,0.1447,1049,0.0002,60
1292745603,10,73,0.137,1049,0.0004,55
1292799603,9,71,0.1268,1049,0.0004,55
1292853603,11,75,0.1467,1048,0.0004,55
1292907603,11,71,0.1549,1044,0.0003,55
1292963571,11,70,0.1571,1048,0.0003,60
1293017571,9,71,0.1268,1047,0.0003,60
1293074584,10,69,0.1449,1047,0.0003,60
1293128583,11,74,0.1486,1047,0.0003,60
1293183386,11,73,0.1507,1050,0.0004,65
1293237571,11,74,0.1486,1047,0.0006,60
1293291571,11,73,0.1507,1046,0.0007,60
1293347571,11,73,0.1507,1049,0.0007,65
1293401571,12,76,0.1579,1050,0.0007,65
1293456564,11,75,0.1467,1048,0.0009,65
1293510571,10,75,0.1333,1045,0.0001,60
1293564571,10,74,0.1351,1049,0.0003,60
1293618571,11,76,0.1447,1050,0.0004,60
1293674571,12,76,0.1579,1049,0.0004,60
1293729571,11,75,0.1467,1048,0.0003,55
1293783571,11,75,0.1467,1050,0.0002,60
1293838135,10,72,0.1389,1047,0.0002,60
1293891583,10,71,0.1408,1045,0.0002,65
1293947387,11,69,0.1594,1048,0.0001,60
1294001571,10,70,0.1429,1048,0.0001,60
1294055574,12,70,0.1714,1047,0.0001,60
1294110571,10,70,0.1429,1045,0.0001,60
1294164571,10,70,0.1429,1047,0.0001,60
1294218571,10,72,0.1389,1048,0.0001,55
1294274601,12,73,0.1644,1047,0.0002,55
1294328601,11,72,0.1528,1047,0.0002,50
1294382601,11,71,0.1549,1050,0.0002,50
1294436601,9,72,0.125,1049,0,50
1294490601,11,75,0.1467,1048,-0.0002,55
1294545601,11,72,0.1528,1048,-0.0001,55
1294602117,10,74,0.1351,1050,0,55
1294656582,12,75,0.16,1048,-0.0004,50
1294710582,12,76,0.1579,1047,-0.0006,50
1294765601,13,76,0.1711,1053,-0.0007,50
1294819601,10,74,0.1351,1050,-0.0006,50
1294875601,11,72,0.1528,1045,-0.0007,50
1294929601,10,71,0.1408,1047,-0.0007,50
1294983571,7,68,0.1029,1048,-0.0005,45
1295037571,10,70,0.1429,1045,-0.0004,50
1295091571,10,70,0.1429,1044,-0.0004,50
1295145571,10,71,0.1408,1043,-0.0004,50
1295201571,9,73,0.1233,1047,-0.0004,45
1295255571,11,72,0.1528,1046,-0.0004,45
1295310571,9,72,0.125,1045,-0.0004,45
1295364571,9,71,0.1268,1048,-0.0006,50
1295418582,9,71,0.1268,1049,-0.0008,50
1295474383,10,73,0.137,1046,-0.001,50
1295529316,11,76,0.1447,1046,-0.0008,55
1295583570,10,73,0.137,1050,-0.0009,50
1295637570,9,73,0.1233,1049,-0.0012,50
1295691570,10,72,0.1389,1047,-0.0012,50
1295745570,11,76,0.1447,1048,-0.001,55
1295801570,11,75,0.1467,1049,-0.0008,55
1295855570,12,75,0.16,1046,-0.0007,55
1295909570,10,73,0.137,1044,-0.0007,55
1295964570,10,74,0.1351,1045,-0.0006,55
1296018570,10,72,0.1389,1047,-0.0006,55
1296072570,10,72,0.1389,1045,-0.0008,60
1296129570,11,74,0.1486,1045,-0.0008,55
1296183600,10,71,0.1408,1047,-0.0008,60
1296238226,11,43,0.2558,1046,-0.0009,60
1296292576,10,72,0.1389,1045,-0.0008,60
1296347570,11,74,0.1486,1045,-0.0009,60
1296404564,10,73,0.137,1049,-0.0008,55
1296458570,10,73,0.137,1045,-0.0008,55
1296512570,12,74,0.1622,1046,-0.0005,55
1296567572,11,76,0.1447,1050,-0.0005,55
1296621570,11,78,0.141,1048,-0.0005,50
1296675570,11,77,0.1429,1046,-0.0004,55
1296731570,10,76,0.1316,1048,-0.0003,55
1296785570,11,78,0.141,1050,-0.0003,55
1296840570,13,78,0.1667,1049,-0.0006,50
1296894570,11,78,0.141,1045,-0.0005,50
1296949155,13,77,0.1688,1049,-0.0006,50
1297004571,10,74,0.1351,1049,-0.0006,55
1297059323,14,76,0.1842,1046,-0.001,50
1297113570,11,73,0.1507,1046,-0.0011,45
1297167570,10,74,0.1351,1047,-0.0011,45
1297221570,11,74,0.1486,1048,-0.0011,45
1297275570,11,74,0.1486,1044,-0.0011,50
1297332565,12,73,0.1644,1048,-0.001,50
1297386570,10,74,0.1351,1048,-0.001,50
1297440570,11,76,0.1447,1045,-0.001,50
1297494570,13,76,0.1711,1046,-0.0009,50
1297548570,12,76,0.1579,1048,-0.0008,50
1297604570,10,77,0.1299,1048,-0.001,50
1297658570,11,76,0.1447,1047,-0.001,50
1297713446,12,80,0.15,1046,-0.0009,50
1297767585,12,77,0.1558,1050,-0.0008,55
1297821585,11,78,0.141,1049,-0.0007,55
1297875654,12,78,0.1538,1049,-0.0005,55
1297931570,11,77,0.1429,1050,-0.0001,55
1297986570,11,80,0.1375,1049,-0.0001,55
1298040570,13,76,0.1711,1049,-0.0001,55
1298094570,10,74,0.1351,1045,-0.0001,55
1298148570,9,74,0.1216,1045,0.0004,55
1298204572,10,76,0.1316,1046,0.0005,60
1298259572,13,75,0.1733,1046,0.0003,55
1298313601,10,73,0.137,1047,0.0004,55
1298367601,11,73,0.1507,1049,0.0004,55
1298422601,12,74,0.1622,1049,0.0004,55
1298476601,12,74,0.1622,1046,0.0004,55
1298533582,13,75,0.1733,1050,0.0005,55
1298587582,13,77,0.1688,1050,0.0004,55
1298642601,12,76,0.1579,1046,0.0004,55
1298696601,12,77,0.1558,1047,0.0006,50
1298751601,12,75,0.16,1051,0.0007,50
1298807603,11,77,0.1429,1048,0.0007,50
1298862601,13,76,0.1711,1049,0.0008,50
1298916601,12,77,0.1558,1051,0.001,45
1298970601,11,79,0.1392,1051,0.0008,45
1299024601,11,75,0.1467,1049,0.0008,45
1299078601,12,77,0.1558,1046,0.0005,50
1299134601,11,75,0.1467,1050,0.0008,45
1299188601,11,74,0.1486,1050,0.0007,50
1299242601,11,74,0.1486,1046,0.0005,50
1299297584,11,72,0.1528,1047,0.0003,55
1299351584,10,74,0.1351,1050,0.0005,55
1299407489,11,72,0.1528,1046,0.0005,50
1299461602,10,74,0.1351,1046,0.0005,50
1299516599,12,75,0.16,1049,0.0005,50
1299570602,10,72,0.1389,1048,0.0005,45
1299624602,11,74,0.1486,1047,0.0004,50
1299678602,10,74,0.1351,1050,0.0003,50
1299734602,10,73,0.137,1051,0.0002,55
1299789609,14,76,0.1842,1049,0.0004,50
1299843602,12,77,0.1558,1048,0.0003,50
1299897602,12,74,0.1622,1050,0.0005,55
1299951602,12,75,0.16,1053,0.0004,50
1300005602,8,74,0.1081,1050,-0.0002,55
1300061584,10,74,0.1351,1045,-0.0003,55
1300115584,10,74,0.1351,1049,-0.0001,55
1300169897,6,72,0.0833,1049,0.0008,55
1300223602,9,70,0.1286,1048,0.001,55
1300277602,12,70,0.1714,1046,0.0008,50
1300334604,10,73,0.137,1048,0.0009,50
1300388602,10,73,0.137,1047,0.001,50
1300442598,11,73,0.1507,1047,0.0009,55
1300496602,11,73,0.1507,1048,0.0009,55
1300550602,12,72,0.1667,1050,0.0009,55
1300605602,12,76,0.1579,1050,0.0009,55
1300661602,10,74,0.1351,1046,0.0009,55
1300716602,13,73,0.1781,1052,0.0009,55
1300770602,10,74,0.1351,1051,0.0009,55
1300824584,11,75,0.1467,1049,0.001,55
1300878584,12,75,0.16,1048,0.0008,55
1300934389,12,76,0.1579,1052,0.0008,55
1300988602,10,76,0.1316,1048,0.0005,55
1301042602,10,74,0.1351,1046,0.0003,55
1301097602,9,74,0.1216,1046,0.0004,55
1301151602,9,72,0.125,1048,0.0003,55
1301205602,10,71,0.1408,1046,0.0002,55
1301261602,10,70,0.1429,1045,-0.0006,55
1301315602,13,71,0.1831,1051,-0.0012,55
1301370602,12,72,0.1667,1050,-0.0011,55
1301424602,11,72,0.1528,1048,-0.0013,50
1301478602,10,74,0.1351,1045,-0.0012,50
1301532602,11,73,0.1507,1047,-0.0012,50
1301588602,9,72,0.125,1048,-0.0011,45
1301643584,10,72,0.1389,1048,-0.0011,50
1301697584,12,75,0.16,1047,-0.0011,50
1301751740,11,74,0.1486,1051,-0.0011,50
1301805602,11,76,0.1447,1049,-0.0011,45
1301862599,11,74,0.1486,1047,-0.0011,45
1301916602,12,76,0.1579,1051,-0.001,50
1301970602,10,76,0.1316,1050,-0.0012,50
1302025602,11,74,0.1486,1046,-0.0013,50
1302079602,10,73,0.137,1045,-0.0013,45
1302135599,13,74,0.1757,1052,-0.0008,50
1302191602,11,69,0.1594,1047,-0.0003,45
1302246599,11,70,0.1571,1047,0.0001,45
1302300602,10,72,0.1389,1049,0.0002,45
1302354584,11,70,0.1571,1047,0,45
1302408584,12,71,0.169,1045,0.0001,45
1302465763,9,70,0.1286,1046,0.0005,50
1302519602,10,69,0.1449,1048,0.0006,50
1302573602,10,70,0.1429,1048,0.0005,50
1302627602,10,69,0.1449,1046,0.0006,50
1302681602,10,73,0.137,1048,0.0005,50
1302735602,9,72,0.125,1049,0.0005,45
1302791602,12,73,0.1644,1049,0.0005,45
1302845602,10,72,0.1389,1048,0.0005,50
1302900599,12,41,0.2927,1052,0.0009,45
1302954602,12,75,0.16,1053,0.0009,40
1303008602,12,72,0.1667,1049,0.001,45
1303064406,11,74,0.1486,1047,0.0011,45
1303119135,9,72,0.125,1046,0.0009,45
1303173584,12,72,0.1667,1046,0.0012,45
1303227584,9,70,0.1286,1044,0.0006,45
1303281813,9,68,0.1324,1046,0.0003,50
1303335602,11,68,0.1618,1049,0.0004,50
1303392602,10,69,0.1449,1045,0.0003,50
1303446602,10,69,0.1449,1044,0.0004,50
1303500602,10,68,0.1471,1047,0.0007,50
1303554602,9,70,0.1286,1046,0.0007,50
1303608602,12,71,0.169,1045,0.0005,50
1303664406,12,74,0.1622,1046,0.0003,45
1303718602,11,72,0.1528,1049,0.0003,45
1303772602,10,75,0.1333,1047,0.0003,45
1303827599,11,72,0.1528,1046,0.0003,50
1303881602,13,73,0.1781,1049,0.0002,50
1303935641,11,72,0.1528,1050,0.0003,50
1303991578,14,73,0.1918,1050,0,50
1304046322,10,73,0.137,1048,-0.0001,50
1304100602,10,71,0.1408,1050,-0.0002,55
1304154602,10,74,0.1351,1047,-0.0003,50
1304208602,8,70,0.1143,1045,-0.0004,50
1304262602,9,72,0.125,1045,-0.0008,55
1304319598,8,67,0.1194,1049,-0.0009,50
1304373572,9,70,0.1286,1046,-0.0009,50
1304427602,11,70,0.1571,1045,-0.001,50
1304481602,10,69,0.1449,1044,-0.001,50
1304535602,11,70,0.1571,1047,-0.0012,45
1304591602,11,70,0.1571,1044,-0.0013,50
1304645602,10,38,0.2632,1042,-0.0026,50
1304699602,13,70,0.1857,1048,-0.0027,50
1304754584,10,70,0.1429,1046,-0.0026,55
1304808584,12,72,0.1667,1045,-0.0027,55
1304862721,12,73,0.1644,1045,-0.0028,50
1304918602,10,69,0.1449,1048,-0.0028,50
1304972599,11,71,0.1549,1046,-0.0027,50
1305026602,9,70,0.1286,1044,-0.0028,50
1305080602,11,75,0.1467,1044,-0.0029,50
1305135598,9,72,0.125,1046,-0.0029,50
1305191604,10,74,0.1351,1043,-0.0029,55
1305246602,11,73,0.1507,1043,-0.0028,55
1305300602,11,71,0.1549,1046,-0.0025,55
1305354602,10,69,0.1449,1046,-0.0023,55
1305408602,10,70,0.1429,1042,-0.002,50
1305462520,11,68,0.1618,1042,-0.0016,50
1305518584,10,69,0.1449,1045,-0.0018,50
1305572584,9,68,0.1324,1044,-0.0016,50
1305627016,17,70,0.2429,1049,-0.0027,45
1305680602,10,68,0.1471,1040,-0.0026,45
1305734602,12,70,0.1714,1044,-0.0017,50
1305790402,10,72,0.1389,1042,-0.0013,50
1305844602,9,69,0.1304,1042,-0.0012,45
1305899569,11,74,0.1486,1043,-0.0011,50
1305953602,12,73,0.1644,1047,-0.0011,50
1306007602,13,73,0.1781,1045,-0.0012,50
1306062599,12,76,0.1579,1043,-0.0012,50
1306118602,14,74,0.1892,1050,-0.0012,50
1306173602,11,72,0.1528,1045,-0.0011,50
1306227602,11,72,0.1528,1044,-0.001,50
1306281602,11,74,0.1486,1044,-0.001,50
1306335584,12,40,0.3,1049,0,45
1306391390,11,70,0.1571,1045,0.0001,45
1306445606,13,69,0.1884,1043,0.0005,50
1306499602,11,70,0.1571,1045,0.0006,50
1306553599,10,70,0.1429,1047,0.0004,50
1306607602,11,70,0.1571,1045,0.0006,50
1306661602,10,69,0.1449,1043,0.0004,50
1306718602,11,70,0.1571,1047,0.0015,50
1306772602,10,72,0.1389,1046,0.0016,50
1306827602,10,71,0.1408,1043,0.0019,50
1306881602,11,72,0.1528,1044,0.0018,55
1306935602,11,74,0.1486,1048,0.0016,55
1306989602,12,74,0.1622,1048,0.0016,55
1307045602,10,72,0.1389,1043,0.0017,50
1307100584,13,74,0.1757,1048,0.0017,50
1307154584,13,76,0.1711,1049,0.0017,50
1307208622,12,72,0.1667,1046,0.0016,45
1307262710,9,70,0.1286,1043,0.0016,45
1307319598,10,68,0.1471,1049,0.0016,50
1307373602,11,71,0.1549,1048,0.0016,50
1307427602,11,72,0.1528,1045,0.0006,50
1307481602,8,69,0.1159,1044,0.0003,45
1307535602,9,68,0.1324,1048,-0.0003,50
1307589602,9,72,0.125,1047,-0.0006,50
1307645602,11,69,0.1594,1045,-0.0004,45
1307699602,10,71,0.1408,1045,-0.0007,45
1307754602,11,70,0.1571,1050,-0.0008,45
1307808602,12,72,0.1667,1049,-0.001,45
1307862616,13,71,0.1831,1049,-0.0015,45
1307918584,12,40,0.3,1050,-0.003,45
1307973340,12,73,0.1644,1052,-0.0031,45
1308027602,13,74,0.1757,1050,-0.0033,45
1308081605,11,75,0.1467,1048,-0.0032,45
1308135602,10,74,0.1351,1052,-0.0032,45
1308189602,11,73,0.1507,1051,-0.0031,50
1308245598,-22,37,-0.5946,1050,-0.0026,50
1308299571,9,68,0.1324,1050,-0.0026,50
1308353602,9,69,0.1304,1050,-0.0026,50
1308408599,8,70,0.1143,1048,-0.0027,45
1308462480,10,70,0.1429,1047,-0.0028,50
1308520572,10,68,0.1471,1053,-0.0028,50
1308574602,9,69,0.1304,1049,-0.0027,50
1308629583,11,69,0.1594,1048,-0.0024,50
1308683583,10,70,0.1429,1049,-0.0022,50
1308738310,9,70,0.1286,1051,-0.0026,50
1308792601,12,70,0.1714,1052,-0.0022,50
1308849601,10,73,0.137,1049,-0.0019,50
1308903601,11,71,0.1549,1053,-0.0017,50
1308957601,10,71,0.1408,1054,-0.0013,45
1309011601,10,73,0.137,1051,0.0003,45
1309065601,11,73,0.1507,1052,0.0004,45
1309121405,10,72,0.1389,1054,0.0007,45
1309175601,9,71,0.1268,1051,0.0008,45
1309229571,10,70,0.1429,1050,0.0008,45
1309284597,12,71,0.169,1051,0.0007,45
1309338601,11,68,0.1618,1054,0.0002,40
1309392975,12,70,0.1714,1055,0.0002,45
1309448583,11,42,0.2619,1050,0.0005,50
1309503666,9,69,0.1304,1052,0.0005,50
1309558601,9,70,0.1286,1051,0.0005,45
1309614597,12,71,0.169,1052,0.0006,45
1309668601,10,71,0.1408,1051,0.0007,45
1309724409,12,71,0.169,1052,0.0008,45
1309779601,11,72,0.1528,1051,0.0009,45
1309833571,10,71,0.1408,1051,0.0011,45
1309887601,11,70,0.1571,1055,0.0009,45
1309941601,11,72,0.1528,1055,0.0006,45
1309995571,12,76,0.1579,1052,0.0006,45
1310051601,10,71,0.1408,1052,0.0006,45
1310106421,11,71,0.1549,1054,0.0004,45
1310160583,11,69,0.1594,1052,0.0003,50
1310214583,10,70,0.1429,1050,0.0003,50
1310269601,10,66,0.1515,1051,0.0002,50
1310325405,8,70,0.1143,1050,0.0003,50
1310379601,11,39,0.2821,1049,0,50
1310433601,10,70,0.1429,1049,0.0001,50
