ms,red,ir,ratio,adcAvg,ratioSlope,AI
713590582,48,79,0.6076,1099,0.0002,55
713644584,51,84,0.6071,1100,0.0002,50
713698584,52,84,0.619,1099,0.0001,50
713755584,48,78,0.6154,1097,-0.0004,50
713809585,49,78,0.6282,1091,-0.0004,50
713864615,52,77,0.6753,1093,-0.0008,50
713918614,47,77,0.6104,1098,-0.0007,55
713972678,49,77,0.6364,1096,-0.0009,55
714026595,48,79,0.6076,1091,-0.0009,55
714082899,51,80,0.6375,1098,-0.001,55
714136614,49,79,0.6203,1099,-0.0011,55
714190614,49,77,0.6364,1095,-0.0011,55
714245614,50,81,0.6173,1095,-0.001,55
714299614,48,79,0.6076,1100,-0.001,50
714355418,50,78,0.641,1100,-0.001,50
714409614,46,73,0.6301,1092,-0.001,50
714463614,47,76,0.6184,1094,-0.001,45
714518614,50,76,0.6579,1096,-0.0006,45
714572614,45,72,0.625,1089,-0.0006,45
714626614,47,75,0.6267,1090,-0.0006,45
714682614,15,41,0.3659,1094,-0.0034,50
714737271,46,74,0.6216,1098,-0.0032,45
714791445,10,37,0.2703,1095,-0.0082,45
714845595,48,76,0.6316,1095,-0.0084,40
714899714,51,79,0.6456,1100,-0.0086,45
714953584,49,78,0.6282,1103,-0.0081,40
715010584,48,78,0.6154,1098,-0.0081,40
715064614,51,79,0.6456,1101,-0.0082,40
715118614,50,79,0.6329,1106,-0.0084,40
715172614,46,73,0.6301,1101,-0.0083,35
715226614,47,75,0.6267,1096,-0.0084,35
715282614,50,78,0.641,1099,-0.0084,35
715336614,49,76,0.6447,1098,-0.0084,40
715390652,48,74,0.6486,1095,-0.0084,40
715445614,50,78,0.641,1095,-0.0084,40
715499614,49,79,0.6203,1100,-0.0084,40
715554006,49,77,0.6364,1104,-0.0083,45
715609595,52,79,0.6582,1097,-0.0083,45
715664696,51,79,0.6456,1099,-0.0081,40
715718614,54,79,0.6835,1105,-0.0076,45
715772614,51,80,0.6375,1105,-0.0045,40
715827614,50,78,0.641,1101,-0.0043,45
715883614,53,81,0.6543,1107,0.0012,50
715938614,47,76,0.6184,1106,0.0014,50
715992614,49,77,0.6364,1099,0.0015,50
716047584,47,74,0.6351,1096,0.0014,50
716101614,49,77,0.6364,1104,0.0012,55
716155614,48,75,0.64,1100,0.0013,55
716212614,51,80,0.6375,1096,0.0013,55
716267482,49,79,0.6203,1103,0.0013,60
716321588,48,74,0.6486,1103,0.0012,55
716375597,49,78,0.6282,1100,0.0013,55
716429726,51,78,0.6538,1101,0.0012,50
716485614,53,80,0.6625,1107,0.0013,55
716539611,52,82,0.6341,1106,0.0012,55
716593614,51,81,0.6296,1103,0.0013,55
716647614,48,80,0.6,1105,0.0011,50
716702611,54,81,0.6667,1110,0.0011,50
716757614,46,74,0.6216,1103,0.0009,50
716813614,52,77,0.6753,1097,0.0009,50
716867614,46,71,0.6479,1101,0.001,45
716921614,49,76,0.6447,1106,0.001,45
716976614,52,78,0.6667,1098,0.0012,45
717030614,50,79,0.6329,1098,0.001,45
717087597,51,76,0.6711,1105,0.0006,45
717141614,50,78,0.641,1102,0.0005,40
717196614,50,78,0.641,1100,0.0004,40
717250614,55,80,0.6875,1105,0.0001,45
717305611,48,75,0.64,1106,0,45
717359614,54,81,0.6667,1104,-0.0002,45
717416611,54,82,0.6585,1107,-0.0002,45
717470614,48,74,0.6486,1106,-0.0003,45
717524614,50,76,0.6579,1100,-0.0003,45
717579584,45,71,0.6338,1096,-0.0003,45
717633614,51,76,0.6711,1100,-0.0002,45
717690584,47,73,0.6438,1099,-0.0002,45
717744614,49,76,0.6447,1099,0.0001,50
717799593,51,78,0.6538,1101,0,50
717853614,50,78,0.641,1105,0.0001,50
717908303,51,78,0.6538,1102,-0.0001,50
717962614,54,79,0.6835,1100,0.0003,55
718019611,52,79,0.6582,1108,0.0005,55
718073614,54,77,0.7013,1106,0.001,55
718127614,52,79,0.6582,1104,0.0006,55
718181614,54,76,0.7105,1101,0.0001,55
718235614,51,76,0.6711,1103,-0.0002,50
718291502,48,73,0.6575,1098,-0.0004,50
718345614,49,74,0.6622,1096,-0.0002,50
718399614,46,72,0.6389,1100,-0.0002,50
718454614,51,79,0.6456,1108,0,55
718508614,52,76,0.6842,1099,-0.0001,55
718563250,51,78,0.6538,1101,-0.0002,55
718619595,51,76,0.6711,1105,-0.0002,55
718674856,50,80,0.625,1106,-0.0002,55
718728614,50,77,0.6494,1100,-0.0002,55
718783584,54,81,0.6667,1106,-0.0001,55
718837614,52,78,0.6667,1109,0,55
718893616,53,77,0.6883,1100,0.0002,60
718947614,49,74,0.6622,1097,0.0004,55
719001614,52,75,0.6933,1102,0.0008,55
719056584,50,74,0.6757,1100,0.0007,55
719110614,49,76,0.6447,1098,0.0005,55
719164614,49,75,0.6533,1097,-0.0002,55
719220611,45,70,0.6429,1103,0,55
719274614,49,76,0.6447,1104,0.0009,60
719329583,53,79,0.6709,1098,0.0009,60
719384877,51,79,0.6456,1105,0.001,60
719438832,51,78,0.6538,1107,0.0011,60
719494618,53,82,0.6463,1101,0.001,55
719549584,50,76,0.6579,1100,0.001,60
719603614,51,74,0.6892,1100,0.0009,60
719657614,49,73,0.6712,1097,0.0009,55
719711584,54,59,0.9153,1093,0.0007,60
719765614,50,74,0.6757,1094,0.0008,55
719822582,47,72,0.6528,1100,0.0008,55
719876614,49,74,0.6622,1096,0.0007,55
719930614,48,74,0.6486,1096,0.0007,50
719985614,52,77,0.6753,1102,0.0006,50
720039614,50,75,0.6667,1102,0.0006,50
720096599,53,81,0.6543,1100,0.0002,50
720150595,52,78,0.6667,1102,0.0001,50
720205689,51,79,0.6456,1102,0.0001,50
720259614,49,74,0.6622,1094,0.0003,50
720314614,48,71,0.6761,1092,-0.0002,45
720368614,53,76,0.6974,1097,-0.0009,45
720425611,51,75,0.68,1095,-0.001,45
720479614,50,75,0.6667,1094,-0.0012,40
720533614,52,75,0.6933,1097,-0.0015,45
720587614,52,76,0.6842,1101,-0.0018,40
720641614,51,77,0.6623,1099,-0.0018,40
720697418,52,79,0.6582,1098,-0.0017,40
720751614,51,78,0.6538,1105,-0.0017,35
720806376,53,78,0.6795,1105,-0.0015,35
720860597,48,73,0.6575,1097,-0.0015,35
720914595,51,77,0.6623,1098,-0.0015,35
720969621,50,75,0.6667,1100,-0.0014,40
721025614,49,76,0.6447,1098,-0.0015,40
721079614,54,77,0.7013,1096,-0.0013,40
721133614,52,77,0.6753,1100,-0.0012,40
721187614,53,78,0.6795,1104,-0.001,40
721241614,52,77,0.6753,1101,-0.0009,40
721295614,53,79,0.6709,1100,-0.0006,35
721352613,53,80,0.6625,1107,-0.0006,35
721406585,53,79,0.6709,1108,-0.0005,35
721460614,51,78,0.6538,1104,0.0001,35
721514614,50,73,0.6849,1098,0,35
721568614,49,75,0.6533,1103,0.0002,35
721624595,48,72,0.6667,1099,0.0004,40
721678597,49,73,0.6712,1096,0.0005,40
721733353,50,77,0.6494,1102,0.0005,45
721787614,50,74,0.6757,1104,0.0005,45
721841614,49,76,0.6447,1104,0.0005,45
721895614,51,76,0.6711,1099,0.0005,45
721951613,53,80,0.6625,1104,0.0005,40
722006614,51,75,0.68,1105,0.0005,40
722060614,52,78,0.6667,1103,0.0005,40
722114614,51,77,0.6623,1103,0.0006,40
722168614,55,77,0.7143,1106,0.0007,40
722224614,49,72,0.6806,1100,0.0008,35
722279614,49,73,0.6712,1096,0.0007,40
722333614,50,74,0.6757,1097,0.0007,40
722388086,49,72,0.6806,1102,0.0008,45
722441595,51,75,0.68,1100,0.0011,45
722495597,50,74,0.6757,1096,0.001,45
722551614,52,79,0.6582,1108,0.0009,45
722605614,49,74,0.6622,1105,0.0012,45
722660614,51,77,0.6623,1103,0.0011,50
722714614,49,75,0.6533,1101,0.0012,45
722768614,52,78,0.6667,1107,0.0012,45
722824418,55,77,0.7143,1107,0.0009,45
722878614,54,77,0.7013,1102,0.0008,45
722933614,49,72,0.6806,1100,0.0007,40
722987584,51,72,0.7083,1102,0.0007,45
723041614,48,70,0.6857,1097,0.0007,40
723096614,53,74,0.7162,1094,0.0008,45
723152999,52,76,0.6842,1105,0.0009,45
723206597,48,69,0.6957,1101,0.001,50
723260595,51,73,0.6986,1097,0.0009,50
723314728,48,72,0.6667,1098,0.0008,55
723368614,51,76,0.6711,1104,0.0008,55
723422614,49,73,0.6712,1106,0.0008,55
723478614,52,78,0.6667,1105,0.0006,55
723532614,52,77,0.6753,1104,0.0005,55
723587611,54,79,0.6835,1109,0.0004,55
723641614,51,75,0.68,1103,0.0001,50
723695614,52,71,0.7324,1096,-0.0007,50
723751614,53,74,0.7162,1100,-0.0012,50
723805614,49,73,0.6712,1102,-0.0013,45
723860614,54,76,0.7105,1098,-0.0016,50
723914614,53,75,0.7067,1099,-0.0016,45
723968597,52,77,0.6753,1104,-0.0015,50
724022595,49,72,0.6806,1105,-0.0015,50
724079335,55,79,0.6962,1100,-0.0015,50
724133614,52,76,0.6842,1104,-0.0015,50
724187614,52,78,0.6667,1109,-0.0016,50
724241614,51,77,0.6623,1108,-0.0017,45
724295614,54,80,0.675,1106,-0.0018,45
724351418,52,78,0.6667,1106,-0.002,45
724405614,53,76,0.6974,1105,-0.0018,40
724459614,50,73,0.6849,1098,-0.0016,35
724514614,52,71,0.7324,1097,-0.0009,40
724569614,51,74,0.6892,1103,-0.0006,35
724625611,52,75,0.6933,1101,-0.0004,40
724681614,51,75,0.68,1100,-0.0003,45
724736595,53,78,0.6795,1106,-0.0003,40
724790597,52,75,0.6933,1104,0.0001,45
724844666,51,74,0.6892,1100,0.0004,40
724898614,51,75,0.68,1101,0.0003,40
724952614,52,76,0.6842,1106,0.0005,45
725008614,55,82,0.6707,1111,0.0007,45
725062614,53,76,0.6974,1102,0.0006,40
725117614,53,76,0.6974,1105,0.0006,40
725171614,52,75,0.6933,1104,0.0006,40
725225614,51,76,0.6711,1100,0.0005,40
725282614,54,78,0.6923,1100,0.0006,45
725336614,56,78,0.7179,1105,0.0008,45
725390614,53,76,0.6974,1104,0.0009,45
725444614,54,77,0.7013,1101,0.0012,45
725499302,52,79,0.6582,1104,0.0008,50
725553597,56,79,0.7089,1109,0.0011,50
725609709,53,79,0.6709,1105,0.0004,50
725663614,51,77,0.6623,1104,0,45
725717614,55,80,0.6875,1109,0,45
725771614,54,77,0.7013,1110,-0.0004,45
725825614,56,79,0.7089,1103,-0.0007,45
725881388,49,74,0.6622,1101,-0.0004,50
725935614,53,78,0.6795,1108,-0.0003,55
725989614,53,77,0.6883,1106,-0.0004,50
726044611,53,79,0.6709,1103,-0.0003,50
726098614,53,77,0.6883,1103,-0.0004,55
726152614,56,78,0.7179,1108,-0.0004,50
726208614,54,77,0.7013,1105,-0.0004,50
726262614,56,77,0.7273,1103,-0.0005,55
726317588,55,78,0.7051,1107,-0.0004,50
726371597,55,79,0.6962,1110,-0.0004,50
726426615,53,78,0.6795,1103,-0.0006,50
726482418,51,73,0.6986,1099,-0.0006,50
726536614,56,76,0.7368,1103,-0.0003,50
726590614,51,73,0.6986,1100,0,50
726646582,52,77,0.6753,1099,-0.0003,45
726700584,55,80,0.6875,1103,-0.0001,50
726754584,53,79,0.6709,1109,0,50
726811583,55,81,0.679,1101,-0.0001,50
726865584,54,80,0.675,1102,0.0002,50
726920583,55,81,0.679,1109,0.0006,50
726974584,56,81,0.6914,1106,0.0003,50
727028584,54,81,0.6667,1104,0.0004,50
727084401,17,43,0.3953,1104,0.0028,50
727139651,53,74,0.7162,1101,0.0025,45
727193614,51,74,0.6892,1094,0.0025,45
727247614,51,74,0.6892,1093,0.0026,50
727301584,49,74,0.6622,1100,0.0027,45
727355584,52,75,0.6933,1100,0.0027,50
727412584,51,77,0.6623,1096,0.0027,50
727466584,53,81,0.6543,1106,0.0026,50
727520584,53,78,0.6795,1104,0.0026,50
727574614,52,79,0.6582,1105,0.0024,45
727628614,54,80,0.675,1100,0.002,50
727684418,53,81,0.6543,1104,0.0016,50
727738614,52,76,0.6842,1101,0.0017,50
727792627,54,77,0.7013,1094,0.0019,50
727848266,52,76,0.6842,1092,0.002,45
727902595,52,77,0.6753,1099,0.002,45
727957614,54,78,0.6923,1097,0.0017,40
728014582,51,78,0.6538,1096,0.0021,40
728068614,55,79,0.6962,1102,0.002,40
728122614,53,77,0.6883,1101,0.0018,40
728177611,54,80,0.675,1098,-0.0005,40
728231614,53,77,0.6883,1101,-0.0003,45
728287418,56,82,0.6829,1108,-0.0003,40
728341614,53,76,0.6974,1097,-0.0003,40
728395624,50,71,0.7042,1091,-0.0004,40
728450614,55,78,0.7051,1099,-0.0004,45
728504614,51,76,0.6711,1098,-0.0004,45
728558597,53,77,0.6883,1096,-0.0004,45
728614595,54,74,0.7297,1096,-0.0002,50
728669357,54,78,0.6923,1102,0,45
728723614,54,76,0.7105,1099,0.0003,50
728777614,54,78,0.6923,1096,0.0006,45
728832614,56,79,0.7089,1103,0.0008,45
728886614,55,79,0.6962,1106,0.0007,45
728942614,55,80,0.6875,1102,0.0008,45
728996614,53,75,0.7067,1099,0.0012,50
729050614,51,73,0.6986,1100,0.0011,50
729104614,51,75,0.68,1103,0.0008,50
729158614,52,74,0.7027,1093,0.0007,50
729214616,52,76,0.6842,1099,0.0008,50
729268614,53,77,0.6883,1102,0.0007,55
729322614,51,77,0.6623,1100,0.0008,55
729377597,54,77,0.7013,1095,0.0008,50
729431595,56,78,0.7179,1100,0.0007,50
729486614,53,77,0.6883,1105,0.0007,50
729542614,56,78,0.7179,1100,0.0007,50
729596614,54,78,0.6923,1101,0.0007,45
729650614,55,78,0.7051,1108,0.0008,50
729704614,52,77,0.6753,1107,0.0005,50
729759614,51,75,0.68,1100,0.0005,50
729815389,51,74,0.6892,1100,0.0003,55
729869614,48,70,0.6857,1101,0.0003,50
729923614,50,73,0.6849,1100,0.0001,50
729977584,51,73,0.6986,1094,0.0001,50
730031614,53,77,0.6883,1103,0.0001,50
730085584,51,73,0.6986,1101,0,50
730141595,50,77,0.6494,1097,0.0007,55
730195597,53,76,0.6974,1098,0.0005,55
730250826,56,78,0.7179,1107,0.0003,55
730304614,53,76,0.6974,1103,0.0002,50
730358603,54,77,0.7013,1101,0,55
730413611,54,79,0.6835,1105,-0.0001,55
730469614,58,79,0.7342,1108,-0.0003,50
730524611,54,76,0.7105,1099,-0.0002,50
730578614,51,72,0.7083,1096,-0.0003,50
730632614,54,73,0.7397,1099,-0.0003,50
730687614,48,69,0.6957,1098,-0.0003,50
730743614,51,77,0.6623,1101,-0.0004,50
730797616,52,74,0.7027,1099,-0.0003,45
730851614,51,75,0.68,1106,-0.0003,45
730905614,52,75,0.6933,1100,-0.0003,45
730959597,53,78,0.6795,1097,-0.0003,50
731013595,55,78,0.7051,1103,-0.0001,45
731069614,53,76,0.6974,1106,-0.0001,45
731123614,55,79,0.6962,1104,0,45
731177611,57,79,0.7215,1104,0.0003,45
731231614,53,77,0.6883,1108,-0.0003,45
731285614,55,75,0.7333,1104,-0.0007,40
731342418,53,74,0.7162,1096,-0.0007,40
731396614,50,71,0.7042,1098,-0.0008,35
731451611,51,74,0.6892,1102,-0.0007,35
731505614,50,72,0.6944,1099,-0.0007,40
731559614,53,77,0.6883,1098,-0.0005,40
731613614,19,42,0.4524,1103,0.0005,40
731669614,55,79,0.6962,1109,0.0005,40
731723595,14,38,0.3684,1105,0.0008,40
731777597,53,80,0.6625,1104,0.0008,40
731832364,56,80,0.7,1111,0.0008,45
731886614,55,79,0.6962,1111,0.0008,40
731940614,57,81,0.7037,1107,0.0009,40
731996614,56,79,0.7089,1107,0.001,45
732050614,54,77,0.7013,1108,0.0012,45
732104611,56,77,0.7273,1103,0.0014,45
732158614,54,77,0.7013,1100,0.0015,45
732212614,49,74,0.6622,1103,0.001,45
732269415,54,76,0.7105,1107,0.0009,45
732323584,54,77,0.7013,1103,0.0007,45
732377615,53,77,0.6883,1103,0.0013,45
732431614,55,79,0.6962,1109,0.0015,50
732486247,55,80,0.6875,1112,0.0017,50
732540595,57,82,0.6951,1106,0.0016,45
732596891,57,84,0.6786,1111,0.0017,50
732651614,56,80,0.7,1112,0.0017,50
732705614,53,76,0.6974,1104,0.0007,45
732760614,51,74,0.6892,1100,0.0008,45
732814614,56,77,0.7273,1104,0.0005,45
732871388,55,75,0.7333,1103,0.0005,45
732926614,57,78,0.7308,1099,0.0006,45
732981611,55,77,0.7143,1106,0.0007,40
733035614,51,73,0.6986,1106,0.0007,40
733089614,54,78,0.6923,1102,0.0005,40
733143614,52,76,0.6842,1103,0.0004,35
733200210,56,79,0.7089,1109,0.0002,35
733254595,56,81,0.6914,1107,0.0001,35
733308588,56,81,0.6914,1108,0.0005,40
733362672,56,79,0.7089,1105,0.0005,40
733416614,53,77,0.6883,1106,0.0006,45
733470614,53,75,0.7067,1100,0.0004,40
733526614,55,74,0.7432,1097,-0.0001,45
733580614,55,78,0.7051,1104,-0.0003,40
733635611,54,74,0.7297,1104,-0.0006,45
733689614,52,75,0.6933,1100,-0.0007,45
733743614,57,78,0.7308,1100,-0.0008,45
733799614,20,42,0.4762,1107,0,50
733853614,49,73,0.6712,1105,0,50
733907611,15,39,0.3846,1103,0.0003,45
733961614,54,76,0.7105,1105,0.0003,50
734015614,55,76,0.7237,1107,0.0003,50
734070590,11,33,0.3333,1101,-0.0012,55
734127678,55,78,0.7051,1099,-0.0011,55
734181614,53,74,0.7162,1101,-0.001,60
734237582,51,73,0.6986,1098,-0.0009,60
734291461,52,73,0.7123,1095,-0.0008,60
734345584,55,73,0.7534,1099,-0.0001,60
734402586,52,72,0.7222,1101,0.0003,55
734456584,55,75,0.7333,1098,0.0006,60
734511582,52,75,0.6933,1101,0.0005,60
734565584,54,75,0.72,1107,0.0004,60
734619584,52,74,0.7027,1104,0.0008,60
734673584,52,73,0.7123,1097,0.0008,60
734730401,53,73,0.726,1099,0.0008,60
734784594,51,71,0.7183,1100,0.0006,60
734838593,51,71,0.7183,1093,0.0007,60
734892824,52,74,0.7027,1096,-0.0002,55
734946584,52,75,0.6933,1104,-0.0002,55
735002388,53,72,0.7361,1099,-0.0005,55
735056584,51,74,0.6892,1095,-0.0005,55
735110584,52,72,0.7222,1096,-0.0005,55
735165584,54,72,0.75,1102,0.0011,55
735219584,53,75,0.7067,1102,0.0011,55
735273614,56,76,0.7368,1099,0.0012,55
735329584,52,70,0.7429,1097,0.0016,55
735383584,52,69,0.7536,1099,0.002,55
735438584,51,70,0.7286,1092,0.0017,55
735492584,49,68,0.7206,1091,0.0017,55
735546593,54,73,0.7397,1096,0.0018,55
735600595,51,70,0.7286,1099,0.0013,50
735657404,53,74,0.7162,1091,0.0013,50
735711584,53,73,0.726,1095,0.0011,50
735765584,57,77,0.7403,1103,0.0008,50
735819584,51,70,0.7286,1097,0.0008,50
735873584,53,75,0.7067,1094,0.0008,50
735929586,51,73,0.6986,1099,0.0009,50
735983584,54,68,0.7941,1097,0.0006,50
736037584,50,68,0.7353,1090,0.0005,50
736092582,53,69,0.7681,1087,0.0005,50
736146584,52,68,0.7647,1090,0.0005,45
736200584,51,68,0.75,1093,0.0006,45
736256584,52,70,0.7429,1088,0.0006,40
736311211,46,67,0.6866,1090,0.0005,40
736365595,53,71,0.7465,1094,0.0005,35
736419593,49,67,0.7313,1092,0.0004,35
736473692,55,72,0.7639,1089,0.0005,35
736529388,50,70,0.7143,1094,0.0004,40
736584584,51,71,0.7183,1098,0.0004,40
736638584,53,69,0.7681,1087,0.0008,40
736694582,49,68,0.7206,1085,0.0009,40
736748584,48,66,0.7273,1090,0.0007,40
736802584,52,65,0.8,1087,-0.0001,40
736858582,24,69,0.3478,1083,0.0037,45
736912584,50,69,0.7246,1086,0.0038,45
736968582,50,66,0.7576,1088,0.0034,50
737022584,50,68,0.7353,1086,0.0032,50
737076595,50,68,0.7353,1085,0.0034,55
737132397,50,69,0.7246,1092,0.0035,50
737187270,50,70,0.7143,1089,0.0035,50
737241584,49,66,0.7424,1085,0.0035,55
737295595,51,67,0.7612,1085,0.0035,55
737349584,15,32,0.4687,1087,0.0025,60
737403584,50,67,0.7463,1085,0.0028,60
737460583,48,65,0.7385,1081,0.0027,55
737514584,50,67,0.7463,1087,0.0029,60
737568614,49,64,0.7656,1085,0.0029,60
737623614,49,66,0.7424,1081,0.0032,55
737677614,50,67,0.7463,1084,0.0036,60
737735416,52,65,0.8,1087,0.004,60
737789916,51,71,0.7183,1089,0.0041,60
737844592,49,70,0.7,1088,0.0044,55
737898594,50,68,0.7353,1089,0.0051,55
737952698,44,62,0.7097,1085,0.0016,55
738006626,48,65,0.7385,1078,0.0015,55
738062614,46,64,0.7187,1081,0.0017,55
738116614,49,69,0.7101,1092,0.0019,50
738170614,49,64,0.7656,1080,0.0018,50
738225617,48,65,0.7385,1077,0.0017,50
738279614,49,67,0.7313,1084,0.0017,50
738335418,47,65,0.7231,1085,0.0017,45
738389614,47,65,0.7231,1081,0.0016,45
738443614,51,67,0.7612,1082,0.0027,45
738497614,49,67,0.7313,1088,0.0026,50
738551614,50,68,0.7353,1089,0.0026,50
738605817,50,70,0.7143,1086,0.0024,45
738662594,48,65,0.7385,1083,0.0021,50
738717618,47,63,0.746,1084,0.0021,50
738771614,46,62,0.7419,1078,0.0021,45
738825615,48,65,0.7385,1077,0.0012,40
738879614,49,65,0.7538,1083,0.0007,40
738935418,47,64,0.7344,1088,0.0002,40
738989614,50,65,0.7692,1079,-0.0001,40
739043614,48,66,0.7273,1083,-0.0003,40
739097614,48,66,0.7273,1088,-0.0002,40
739152614,48,67,0.7164,1088,-0.0002,40
739206614,49,67,0.7313,1085,-0.0003,45
739262614,50,68,0.7353,1091,-0.0002,50
739316614,51,69,0.7391,1094,-0.0002,50
739370614,49,71,0.6901,1093,-0.0002,55
739425592,52,73,0.7123,1091,-0.0002,55
739479594,51,67,0.7612,1090,-0.0001,55
739533688,49,66,0.7424,1088,-0.0002,50
739589614,47,64,0.7344,1081,-0.0001,50
739644614,50,68,0.7353,1084,-0.0001,50
739698614,48,64,0.75,1090,0.0001,50
739752614,50,66,0.7576,1086,0.0003,50
739807614,17,33,0.5152,1083,-0.0023,55
739863614,53,71,0.7465,1093,-0.0022,55
739917614,50,67,0.7463,1091,-0.0021,55
739971614,49,69,0.7101,1090,-0.0015,60
740025614,51,71,0.7183,1090,-0.0013,60
740079614,24,40,0.6,1096,0.0006,60
740133614,52,71,0.7324,1098,0.0006,55
740189597,52,74,0.7027,1094,0.0008,60
740243595,53,74,0.7162,1097,0.0008,60
740298342,54,70,0.7714,1098,0.0006,55
740352614,51,67,0.7612,1091,0.0005,50
740406614,49,65,0.7538,1086,0.0005,50
740462616,50,66,0.7576,1090,0.0004,50
740516614,49,65,0.7538,1093,0.0004,50
740571614,48,67,0.7164,1088,0.0003,50
740625614,50,67,0.7463,1088,0.0003,50
740679614,49,68,0.7206,1094,0.0003,50
740733614,53,70,0.7571,1096,0.0004,45
740789614,53,74,0.7162,1091,0.0001,45
740844614,52,72,0.7222,1096,-0.0002,45
740898614,55,71,0.7746,1101,0.0027,45
740952614,53,74,0.7162,1101,0.0023,50
741006592,55,74,0.7432,1097,0.0023,50
741063394,52,70,0.7429,1098,0.0018,45
741117614,53,67,0.791,1095,0.0009,50
741171614,52,69,0.7536,1090,-0.0008,45
741225614,49,66,0.7424,1087,-0.0009,45
741279614,52,70,0.7429,1096,-0.0013,45
741333614,50,67,0.7463,1096,-0.0015,50
741389614,53,70,0.7571,1091,-0.0014,55
741443614,51,69,0.7391,1095,-0.0013,55
741497614,54,72,0.75,1104,-0.0013,55
741551614,49,69,0.7101,1099,-0.0013,55
741605619,51,71,0.7183,1095,-0.0013,55
741662417,54,76,0.7105,1103,-0.0013,55
741717614,54,75,0.72,1106,-0.0014,60
741771594,14,35,0.4,1099,-0.0031,55
741825586,53,71,0.7465,1094,-0.0032,55
741879702,51,70,0.7286,1098,-0.0031,50
741933614,53,70,0.7571,1097,-0.0027,55
741990614,52,72,0.7222,1094,-0.0033,50
742044614,52,70,0.7429,1097,-0.003,55
742098614,53,72,0.7361,1101,-0.0031,50
742152614,52,71,0.7324,1099,-0.0029,50
742206614,54,75,0.72,1096,-0.002,50
742262417,50,72,0.6944,1104,-0.0013,50
742316614,50,72,0.6944,1108,-0.0009,50
742370614,54,76,0.7105,1103,-0.0006,50
742425614,53,75,0.7067,1100,-0.0003,45
742479614,54,73,0.7397,1103,-0.0003,45
742533592,51,69,0.7391,1099,-0.0003,45
742589597,15,35,0.4286,1094,0.0005,45
742643951,52,72,0.7222,1099,0.0005,40
742697614,52,71,0.7324,1100,0.0005,45
742751614,55,71,0.7746,1099,0.0006,45
742806614,52,72,0.7222,1095,0.0006,45
742862418,55,74,0.7432,1101,0.0024,50
742917614,51,70,0.7286,1102,0.0023,50
742971614,50,71,0.7042,1099,0.0021,45
743025614,53,73,0.726,1101,0.0018,45
743079614,52,73,0.7123,1107,0.0017,45
743133614,52,73,0.7123,1107,0.0013,50
743191583,52,71,0.7324,1094,0.0013,50
743245616,53,75,0.7067,1098,0.0016,55
743300586,51,70,0.7286,1098,0.0015,55
743354594,53,73,0.726,1094,0.0012,50
743409250,52,70,0.7429,1094,0.0007,50
743466418,55,71,0.7746,1101,0.0001,55
743520614,52,72,0.7222,1097,0,55
743574614,54,72,0.75,1096,0,55
743628614,52,73,0.7123,1103,0.0001,55
743683614,49,69,0.7101,1104,-0.0005,55
743737614,53,72,0.7361,1100,-0.0006,50
743793614,50,68,0.7353,1097,-0.0006,50
743847614,51,68,0.75,1098,-0.0006,50
743901614,47,65,0.7231,1095,-0.0006,50
743956614,53,73,0.726,1094,-0.0007,55
744010614,50,69,0.7246,1094,-0.0007,50
744068398,51,71,0.7183,1096,-0.0006,50
744123712,52,71,0.7324,1092,-0.0005,50
744177614,54,72,0.75,1098,-0.0001,50
744231614,50,71,0.7042,1103,-0.0002,50
744285614,49,71,0.6901,1100,-0.0008,45
744339614,53,73,0.726,1097,-0.0011,45
744396614,57,75,0.76,1104,-0.0015,45
744450614,48,65,0.7385,1097,-0.0016,45
744504614,49,66,0.7424,1091,-0.0016,45
744558614,49,67,0.7313,1089,-0.0013,40
744612614,48,65,0.7385,1094,-0.0014,45
744668418,48,66,0.7273,1093,-0.0013,40
744722614,51,69,0.7391,1090,-0.0014,45
744776614,50,69,0.7246,1096,-0.0014,45
744830586,15,35,0.4286,1098,-0.0012,45
744884594,50,70,0.7143,1095,-0.0012,45
744938900,49,59,0.8305,1098,-0.001,45
744994614,55,71,0.7746,1099,-0.0008,40
745049583,51,71,0.7183,1101,-0.0009,45
745103614,54,69,0.7826,1091,-0.0005,45
745157614,49,67,0.7313,1089,-0.0004,45
745211614,52,67,0.7761,1092,0.0001,40
745265614,47,64,0.7344,1092,-0.0001,40
745323614,48,65,0.7385,1086,0.0003,45
745377614,50,67,0.7463,1090,0.0011,50
745431614,49,62,0.7903,1093,0.0002,45
745486614,49,67,0.7313,1089,0.0006,50
745540614,49,66,0.7424,1088,0.0005,50
745597594,52,70,0.7429,1099,0.0005,50
745652922,48,67,0.7164,1095,0.0007,50
745706755,50,70,0.7143,1092,0.0008,50
745760614,51,67,0.7612,1091,0.0006,45
745815614,53,63,0.8413,1090,0.0003,50
745869614,49,65,0.7538,1084,0.0002,50
745925614,60,64,0.9375,1082,-0.0002,50
745979614,50,66,0.7576,1090,-0.0002,50
746033614,49,65,0.7538,1088,-0.0003,50
746087614,49,65,0.7538,1084,-0.0004,50
746141614,48,65,0.7385,1084,-0.0003,50
746197616,49,66,0.7424,1091,-0.0006,50
746251614,48,64,0.75,1086,-0.0004,55
746306208,50,72,0.6944,1092,-0.0012,55
746360595,48,66,0.7273,1090,-0.0013,55
746414593,49,68,0.7206,1097,-0.0015,50
