us,Red,IR,Ratio,ambient,Vel,Accel,Notes
105474585,81,116,0.6983,891,-0.0062,-0.0012
105528584,81,116,0.6983,892,0,0.0007
105585585,83,117,0.7094,889,0.0012,0.0001
105639585,78,115,0.6783,890,-0.0035,-0.0005
105693584,81,117,0.6923,891,0.0016,0.0006
105747585,83,118,0.7034,890,0.0012,0
105801637,85,120,0.7083,886,0.0005,-0.0001
105857611,81,114,0.7105,890,0.0002,0
105911582,82,118,0.6949,892,-0.0017,-0.0002
105965678,84,119,0.7059,890,0.0012,0.0003
106019585,86,119,0.7227,888,0.0019,0.0001
106073585,83,118,0.7034,890,-0.0022,-0.0004
106127584,82,113,0.7257,892,0.0025,0.0005
106183585,86,117,0.735,889,0.001,-0.0002
106238582,81,113,0.7168,889,-0.002,-0.0003
106292584,79,114,0.693,892,-0.0026,-0.0001
106346584,80,117,0.6838,891,-0.001,0.0002
106400584,83,118,0.7034,888,0.0022,0.0004
106456387,86,117,0.735,886,0.0029,0.0001
106511585,81,116,0.6983,892,-0.0041,-0.0008
106565584,83,117,0.7094,890,0.0012,0.0006
106619758,83,117,0.7094,888,0,-0.0001
106673582,81,116,0.6983,890,-0.0012,-0.0001
106727611,81,118,0.6864,891,-0.0013,0
106784584,85,119,0.7143,888,0.0031,0.0005
106839582,84,118,0.7119,887,-0.0002,-0.0003
106893586,82,118,0.6949,892,-0.0019,-0.0002
106947586,84,120,0.7,891,0.0006,0.0003
107002586,84,115,0.7304,888,0.0034,0.0003
107058388,81,113,0.7168,889,-0.0013,-0.0004
107113583,83,116,0.7155,890,-0.0001,0.0001
107167584,80,115,0.6957,889,-0.0022,-0.0002
107223582,79,114,0.693,889,-0.0003,0.0002
107279584,76,115,0.6609,891,-0.0036,-0.0004
107333583,83,116,0.7155,889,0.0061,0.0011
107391329,81,112,0.7232,890,0.0008,-0.0005
107445584,81,115,0.7043,892,-0.0021,-0.0003
107499584,83,116,0.7155,889,0.0012,0.0004
107553585,84,119,0.7059,888,-0.0011,-0.0003
107607584,83,115,0.7217,889,0.0018,0.0003
107663387,78,111,0.7027,896,-0.0018,-0.0003
107717584,84,118,0.7119,889,0.001,0.0003
107771585,83,117,0.7094,889,-0.0003,-0.0001
107826582,82,116,0.7069,891,-0.0003,0
107880598,81,116,0.6983,891,-0.001,-0.0001
107934584,82,115,0.713,889,0.0016,0.0003
107990585,77,113,0.6814,890,-0.0035,-0.0006
108045211,79,113,0.6991,893,0.0018,0.0006
108099551,79,115,0.687,890,-0.0014,-0.0004
108153573,82,114,0.7193,889,0.0036,0.0006
108208585,81,114,0.7105,890,-0.001,-0.0005
108264387,79,111,0.7117,894,0.0001,0.0001
108318585,83,116,0.7155,888,0.0004,0
108372521,82,116,0.7069,889,-0.001,-0.0002
108428582,81,118,0.6864,891,-0.0023,-0.0001
108482585,82,113,0.7257,890,0.0044,0.0007
108536585,83,116,0.7155,888,-0.0011,-0.0006
108592585,79,113,0.6991,892,-0.0018,-0.0001
108646585,83,117,0.7094,891,0.0011,0.0003
108701585,83,115,0.7217,889,0.0014,0
108755585,81,113,0.7168,889,-0.0005,-0.0002
108809585,81,111,0.7297,892,0.0014,0.0002
108865385,78,111,0.7027,894,-0.0025,-0.0004
108919686,79,114,0.693,888,-0.0011,0.0002
108973584,82,112,0.7321,890,0.0044,0.0006
109027585,80,113,0.708,892,-0.0027,-0.0008
109081584,83,115,0.7217,890,0.0015,0.0005
109135585,83,115,0.7217,888,0,-0.0002
109191584,79,111,0.7117,891,-0.0011,-0.0001
109245584,80,113,0.708,893,-0.0004,0.0001
109299584,84,115,0.7304,890,0.0025,0.0003
109354585,84,116,0.7241,888,-0.0007,-0.0004
109408584,82,115,0.713,890,-0.0012,-0.0001
109462584,81,115,0.7043,892,-0.001,0
109519584,83,114,0.7281,888,0.0026,0.0004
109574350,80,114,0.7018,889,-0.0027,-0.0005
109628582,83,113,0.7345,892,0.0036,0.0007
109683732,82,114,0.7193,890,-0.0016,-0.0006
109737584,79,114,0.693,888,-0.0029,-0.0001
109793586,79,111,0.7117,891,0.002,0.0005
109847585,81,114,0.7105,891,-0.0001,-0.0002
109901584,85,115,0.7391,887,0.0032,0.0004
109956582,83,113,0.7345,888,-0.0005,-0.0004
110010584,82,116,0.7069,891,-0.0031,-0.0003
110064584,82,115,0.713,891,0.0007,0.0004
110120585,83,112,0.7411,888,0.0031,0.0003
110174585,83,115,0.7217,890,-0.0021,-0.0006
110229581,84,115,0.7304,892,0.001,0.0003
110283585,84,115,0.7304,890,0,-0.0001
110337560,83,114,0.7281,888,-0.0003,0
